cars_P,cars_O,wait_P,wait_O,ped_P,hour_norm,is_rush_hour,green_time
7,5,55.54733381504376,7.010996681811013,1,0.4583333333333333,0,26.15473338150438
1,11,58.61437875224088,38.06224894818446,0,0.25,0,16.661437875224088
6,23,43.29061745028821,77.96439541562088,1,0.875,0,24.12906174502882
16,15,82.66954150478412,1.5353075020387463,1,0.7083333333333334,1,40.0
9,13,89.00707250623007,55.09536017537914,0,0.5,0,26.100707250623007
9,0,74.59380913932966,57.185613547208646,0,0.0,0,24.659380913932967
3,4,56.3056022083803,26.632512404193506,0,0.7916666666666666,0,18.03056022083803
7,16,65.16349496671685,71.9963522336574,0,0.4583333333333333,0,22.11634949667169
24,9,41.668682488065905,85.87426949908163,1,0.5,0,38.3668682488066
19,10,43.03114128615692,57.637792538756955,0,0.5833333333333334,0,29.503114128615696
1,6,23.407881964714477,8.84025473425298,1,0.6666666666666666,1,23.140788196471448
12,9,51.494442997427846,9.438625536808242,0,0.8333333333333334,0,24.749444299742787
2,21,75.43550167126325,19.898655324463633,1,0.0,0,24.143550167126325
13,19,18.523776164200616,86.72826935991216,1,0.4583333333333333,0,27.25237761642006
1,10,10.836701784855213,32.282598100622074,0,0.8333333333333334,0,11.883670178485522
16,6,29.416401134647344,89.1438250094209,0,0.2916666666666667,1,30.741640113464737
16,7,66.8873961952503,83.90478857277046,1,0.125,0,34.488739619525035
17,14,24.9927442988014,56.28118707595836,1,0.3333333333333333,1,36.09927442988014
18,19,22.02398973048761,81.8369539922359,1,0.5416666666666666,0,31.60239897304876
14,5,83.29433428958268,70.74816286343673,0,0.2916666666666667,1,34.52943342895827
10,20,78.2998921472975,30.000820948145368,1,0.9166666666666666,0,30.82998921472975
18,13,70.88209279208816,63.26295728866148,0,0.6666666666666666,1,36.48820927920882
17,9,12.352925584893814,32.96468790706618,0,0.625,0,24.83529255848938
20,4,58.62562304060913,25.19715098695348,0,0.4166666666666667,0,31.862562304060912
2,8,87.42407740156429,48.48026278457136,0,0.5833333333333334,0,20.34240774015643
2,25,89.77633592588198,5.116051075114391,0,0.5416666666666666,0,20.5776335925882
22,17,47.31866727792389,2.75635698746337,0,0.875,0,32.33186672779239
2,20,86.03371059766373,59.73269351868772,0,0.4166666666666667,0,20.203371059766372
11,23,14.501234769135957,47.304114871095884,1,0.041666666666666664,0,25.250123476913597
14,3,82.99104356167817,41.19170080110583,1,0.041666666666666664,0,34.49910435616782
5,23,25.41995007747479,47.15267335624469,0,0.7916666666666666,0,16.54199500774748
12,4,17.854776985468035,82.56972219676383,1,0.041666666666666664,0,26.385477698546804
5,11,37.06161950696888,9.966743812327651,0,0.75,1,22.706161950696888
13,11,42.15181044674593,49.45248815184344,1,0.125,0,29.615181044674593
11,20,2.835969181693417,41.06616016786448,1,0.375,1,29.08359691816934
20,16,12.248491087508732,25.721003565823835,0,0.5416666666666666,0,27.224849108750874
3,23,46.07867589692368,51.98325980866766,0,0.125,0,17.007867589692367
21,22,78.90776146574183,62.40710116685717,0,0.20833333333333334,0,34.69077614657418
20,7,86.3688204679754,36.64298927049049,1,0.9583333333333334,0,39.63688204679754
0,14,5.54434342544627,41.07398392003996,0,0.08333333333333333,0,10.554434342544628
4,16,33.185162032956,37.37134348371244,1,0.20833333333333334,0,21.5185162032956
19,16,4.957014469112329,28.28428118618433,1,0.16666666666666666,0,30.695701446911237
24,9,70.05032759043291,60.96226207301887,1,0.9583333333333334,0,40.0
20,23,14.109648693208523,58.270233453104275,0,0.5833333333333334,0,27.410964869320853
5,23,88.4961043501182,69.51561194831638,0,0.75,1,27.84961043501182
16,22,36.75731961928634,15.265250581888294,1,0.08333333333333333,0,31.475731961928634
3,6,58.80594564539408,23.612273954473515,1,0.9166666666666666,0,23.28059456453941
23,23,76.49602425254402,80.22276336180134,1,0.9583333333333334,0,40.0
23,5,35.913286866484775,72.66611647959462,1,0.8333333333333334,0,36.99132868664848
16,25,86.86469680803475,17.81818674795996,0,0.5833333333333334,0,31.486469680803474
11,6,35.75705438249577,76.03270838327589,0,0.4583333333333333,0,22.37570543824958
17,6,45.511819098964104,19.303205412131675,1,0.2916666666666667,1,38.15118190989641
15,2,17.24024000478063,56.87357360816375,1,0.5833333333333334,0,28.724024000478064
7,16,68.11436611051234,46.34796029934545,1,0.5416666666666666,0,27.411436611051236
9,19,31.963638363374805,45.67718103368011,0,0.3333333333333333,1,25.39636383633748
21,11,32.97703913310064,73.07240260463449,1,0.7916666666666666,0,35.09770391331006
4,2,23.126966492705403,9.418688931260858,0,0.5416666666666666,0,15.51269664927054
16,11,76.96301761814125,54.45512770037915,0,0.6666666666666666,1,35.496301761814124
5,8,69.78024916367369,21.867205541580155,1,0.0,0,25.978024916367367
12,2,50.132871130383904,19.783877710312638,1,0.9583333333333334,0,29.613287113038393
23,14,22.17059467147433,76.18937106501473,0,0.16666666666666666,0,30.617059467147435
10,5,34.61158569146513,49.70489860322716,1,0.4166666666666667,0,26.461158569146512
12,5,39.60511300753489,11.431292311247955,1,0.4166666666666667,0,28.56051130075349
20,5,53.459996271966986,4.226697383642262,0,0.5833333333333334,0,31.345999627196697
8,7,81.05862691215646,11.08553969048497,1,0.625,0,29.505862691215647
7,7,55.51521496297395,85.37700602942284,0,0.875,0,21.1515214962974
9,22,64.83530292607212,50.18699127784978,1,0.041666666666666664,0,28.683530292607212
23,17,58.58949480440716,57.69631269460189,1,0.9166666666666666,0,39.25894948044072
13,7,64.25370304174169,71.64767001117517,1,0.7916666666666666,0,31.825370304174168
10,7,54.23835744918176,49.558716527954665,1,0.08333333333333333,0,28.423835744918176
3,1,15.097108856748209,49.48914772881051,1,0.5416666666666666,0,18.90971088567482
24,14,64.0297570806462,12.79382188799242,1,0.9583333333333334,0,40.0
19,8,64.6017715305352,13.578214398250926,0,0.7916666666666666,0,31.660177153053525
19,10,60.52340690558207,49.72922023338171,1,0.4166666666666667,0,36.25234069055821
24,14,69.98413159456298,51.987866460753544,1,0.20833333333333334,0,40.0
14,13,52.86306526064183,9.747588386095941,0,0.7916666666666666,0,26.486306526064187
24,20,1.9776250249363891,58.010528374072244,0,0.2916666666666667,1,34.39776250249364
21,21,57.28266921604209,50.020665960046884,1,0.6666666666666666,1,40.0
11,5,69.11927387496065,53.42863580900108,1,0.875,0,30.71192738749607
12,10,16.94774351734948,81.47613790479701,1,0.7916666666666666,0,26.29477435173495
3,6,76.96836101348713,22.76012503989898,1,0.9166666666666666,0,25.096836101348714
0,6,4.320680967189331,30.392419008389577,1,0.8333333333333334,0,15.432068096718933
4,13,24.500063188026566,49.53830983335319,0,0.5416666666666666,0,15.650006318802657
19,21,4.977975054987812,61.15880072543683,1,0.7916666666666666,0,30.697797505498784
21,9,11.630051050092066,74.24098074330396,1,0.25,0,32.9630051050092
2,24,83.08499789347293,57.10028566276445,1,0.9583333333333334,0,24.908499789347292
7,9,48.760891449866776,87.94733267291949,1,0.20833333333333334,0,25.47608914498668
0,15,45.09283901386331,38.0019457491169,1,0.20833333333333334,0,19.509283901386333
21,17,46.26032384272029,39.295760442599665,0,0.7083333333333334,1,36.426032384272034
21,21,77.03515984727854,73.66282266250361,1,0.4166666666666667,0,39.503515984727855
20,23,28.394150794208294,8.291528744460415,0,0.3333333333333333,1,33.83941507942083
11,8,14.332990163575339,77.64686217522232,0,0.16666666666666666,0,20.233299016357535
24,9,57.40205167217529,60.32826695590067,1,0.5833333333333334,0,39.940205167217535
4,1,63.59783942458774,77.21162173412237,1,0.125,0,24.559783942458772
6,19,68.35917983622755,75.70666908091013,0,0.16666666666666666,0,21.635917983622758
9,24,62.61286836288348,22.251063187933333,0,0.875,0,23.461286836288348
3,20,5.553314716754855,71.26735903991143,1,0.7916666666666666,0,17.955331471675485
5,4,26.63340432013162,17.004389722380065,1,0.6666666666666666,1,26.66334043201316
3,19,87.28741922437257,3.6254093822784537,0,0.0,0,21.128741922437257
10,9,23.033956644630056,43.134587921469375,0,0.20833333333333334,0,20.303395664463004
16,22,23.82172878712431,40.31437245653769,0,0.08333333333333333,0,25.182172878712432
14,11,26.07632670033459,12.327473738555884,1,0.08333333333333333,0,28.807632670033463
9,11,30.31239870623174,89.65616028547208,0,0.20833333333333334,0,20.231239870623174
18,12,4.035834264719632,73.83229050761913,1,0.4166666666666667,0,29.803583426471963
6,13,89.51751076350438,23.51191071808956,0,0.20833333333333334,0,23.751751076350438
14,24,68.13655541720102,28.388321841827164,1,0.041666666666666664,0,33.013655541720105
0,7,36.982046756237885,69.68410553243625,1,0.8333333333333334,0,18.69820467562379
7,10,64.26199621501175,76.7191325709556,1,0.75,1,32.02619962150118
9,12,77.72577522747986,14.06184360742193,1,0.0,0,29.972577522747986
12,9,45.339923118521526,59.42044553261479,0,0.20833333333333334,0,24.133992311852154
10,22,54.522329742465864,52.046395482101175,0,0.5416666666666666,0,23.452232974246588
14,23,10.14050871295668,14.531860061220565,0,0.2916666666666667,1,27.214050871295672
20,17,21.65000495008373,87.96423833555076,1,0.4583333333333333,0,33.16500049500837
2,22,87.03198208771987,24.995756997674174,0,0.625,0,20.303198208771988
21,3,51.37633680016268,51.069366179659305,0,0.9583333333333334,0,31.93763368001627
17,17,48.26331459026487,67.2703242676935,0,0.6666666666666666,1,33.426331459026486
22,11,68.74326121486945,47.356137768887976,1,0.125,0,39.474326121486946
4,11,42.655141963178366,36.68222740294491,0,0.9166666666666666,0,17.465514196317837
23,19,88.64306310563768,16.066346603040586,1,0.20833333333333334,0,40.0
16,25,50.8016666548225,14.793389009105978,1,0.08333333333333333,0,32.88016666548225
8,7,13.108973132014931,18.922791287000134,1,0.20833333333333334,0,22.710897313201492
15,21,20.163737637096393,65.99281511566477,0,0.8333333333333334,0,24.016373763709638
1,8,3.586739449210934,4.441041668968703,0,0.875,0,11.158673944921095
23,14,46.621519541939705,62.28890314797928,1,0.375,1,40.0
6,7,15.234985490585647,68.82182506566502,1,0.75,1,26.323498549058566
14,9,74.68949851564494,13.230344508074769,0,0.9583333333333334,0,28.6689498515645
20,23,51.94048464475745,57.54315646065714,0,0.7083333333333334,1,36.19404846447574
19,2,38.01817196217388,40.82835809680054,0,0.5416666666666666,0,29.00181719621739
9,12,15.418276316836849,40.53089330370094,0,0.9166666666666666,0,18.741827631683684
4,20,49.78151183817315,44.49306422919643,1,0.5833333333333334,0,23.178151183817313
9,2,61.00587725517063,51.34457751150109,1,0.5,0,28.30058772551706
23,10,87.73145284062439,59.885741959185545,0,0.5416666666666666,0,37.17314528406244
14,12,61.535171015906045,22.07978948769404,1,0.9583333333333334,0,32.35351710159061
25,6,63.56879955573586,3.2582752019289662,0,0.4583333333333333,0,36.35687995557359
12,17,13.65090942786517,19.337871303032966,1,0.25,0,25.965090942786517
0,3,8.720524009184027,83.05060210735766,0,0.125,0,10.872052400918403
1,13,23.613082942625667,69.56519271022646,0,0.16666666666666666,0,13.161308294262568
24,4,53.60756942685624,20.840260700197536,1,0.7916666666666666,0,39.56075694268563
17,14,88.98162917571443,40.62731760332516,0,0.875,0,32.49816291757145
9,7,33.478556762333234,69.66175251518214,1,0.25,0,25.547855676233322
5,19,36.345285392264074,62.804901681125,0,0.7916666666666666,0,17.63452853922641
25,2,9.165518773645022,82.09803946847231,1,0.7083333333333334,1,40.0
2,13,8.50694616168241,14.957579886919977,1,0.3333333333333333,1,22.450694616168242
6,20,33.73746932274905,55.14923264674846,0,0.75,1,23.173746932274906
13,1,72.58142476194415,86.32296301088215,0,0.5833333333333334,0,27.658142476194413
22,22,53.59086569135849,56.41121200292616,0,0.5416666666666666,0,32.95908656913585
2,8,53.937286931451425,1.5345354741206718,1,0.9166666666666666,0,21.993728693145144
17,24,30.093199123395326,51.84039707560778,0,0.7916666666666666,0,26.609319912339533
14,18,17.751405425208308,6.373971377525151,1,0.2916666666666667,1,32.97514054252083
24,22,71.36819834494815,71.73364789228795,0,0.08333333333333333,0,36.33681983449482
19,10,43.30825285529284,12.351298482589904,0,0.625,0,29.53082528552929
4,10,19.207250904075316,9.90469529606283,1,0.5833333333333334,0,20.120725090407532
4,15,88.05712799274029,82.7382441083348,0,0.0,0,22.00571279927403
6,4,21.8912865914131,55.21316818376676,0,0.25,0,16.98912865914131
20,14,26.16680065274504,45.026695866152124,1,0.2916666666666667,1,38.61668006527451
9,7,78.25860950196203,7.40846525339534,0,0.5,0,25.025860950196204
10,2,72.72713520183648,86.59112000973069,0,0.16666666666666666,0,25.272713520183647
24,12,26.0111298996569,72.75651807598314,0,0.6666666666666666,1,36.801112989965695
14,3,8.214430627160734,57.680327880988685,0,0.125,0,22.021443062716077
11,7,50.89616772889397,27.556063825990094,1,0.25,0,28.889616772889397
21,1,35.09055732327237,15.290641099867022,1,0.5833333333333334,0,35.30905573232724
22,5,37.578753877463214,23.68526889097014,1,0.16666666666666666,0,36.35787538774632
4,5,72.74295445311232,3.957114204155776,1,0.75,1,30.47429544531123
24,3,36.26335813374738,48.81766220537023,0,0.375,1,37.82633581337474
5,1,69.93762273964632,1.3308454334888764,1,0.375,1,30.99376227396463
18,15,43.29460994882846,7.075606026244184,1,0.7083333333333334,1,38.72946099488284
19,18,4.6008798126174995,44.052912963027154,0,0.9166666666666666,0,25.660087981261753
7,0,89.9774409445402,83.09461591255084,0,0.4166666666666667,0,24.597744094454022
21,14,83.4826284941543,10.633977794632717,0,0.8333333333333334,0,35.14826284941543
13,4,81.1215784007963,36.89290851853931,1,0.2916666666666667,1,38.51215784007963
20,5,32.710613954729794,80.67399686165044,0,0.16666666666666666,0,29.27106139547298
19,4,53.94732979196659,20.70097237226951,0,0.3333333333333333,1,35.594732979196664
6,0,0.19341773170972854,9.626417690614389,1,0.25,0,19.819341773170976
6,1,49.351351722896354,25.36727113498555,0,0.4166666666666667,0,19.735135172289638
18,11,8.387013983703424,17.997803086794192,0,0.3333333333333333,1,30.238701398370342
8,10,63.84609603780739,82.69175492956336,1,0.4583333333333333,0,27.784609603780737
11,25,74.98652853461782,21.90199147424174,1,0.9166666666666666,0,31.298652853461782
23,21,50.7888682543319,11.28433113075529,1,0.9583333333333334,0,38.47888682543319
0,25,27.656630595322714,48.79843515814519,0,0.2916666666666667,1,17.765663059532272
15,1,4.268956001381181,33.86489171916656,0,0.4166666666666667,0,22.426895600138117
13,15,33.858778767227456,75.03874414553195,1,0.16666666666666666,0,28.785877876722743
17,17,83.64812439620033,9.458487575517141,1,0.8333333333333334,0,36.96481243962003
0,15,66.63101865812591,32.26540944607099,0,0.041666666666666664,0,16.663101865812592
6,1,79.320995479781,6.323165301101233,1,0.75,1,32.7320995479781
21,22,36.28524572487069,72.6942212628709,1,0.6666666666666666,1,40.0
18,6,57.34536559376702,51.17969638798767,1,0.5833333333333334,0,35.1345365593767
24,16,18.347311430617395,82.52310634652359,0,0.875,0,31.03473114306174
17,25,71.66469070870123,56.54698409150288,0,0.2916666666666667,1,35.76646907087012
12,0,70.88876435910531,66.09219574414973,0,0.9166666666666666,0,26.688876435910533
5,9,64.81417963441875,79.63141067473752,0,0.041666666666666664,0,20.481417963441874
15,10,70.26382492179377,86.47595391484434,0,0.6666666666666666,1,34.02638249217938
23,10,28.31289227617878,32.431492529492225,0,0.0,0,31.23128922761788
14,1,29.600761279678608,10.82575831185784,0,0.16666666666666666,0,24.160076127967862
5,19,51.848756354897795,89.72100606993165,0,0.4583333333333333,0,19.18487563548978
9,4,50.94734337109437,63.57425200062231,0,0.4583333333333333,0,22.294734337109436
12,25,89.36345613647396,41.80296598576703,0,0.20833333333333334,0,28.5363456136474
23,16,82.56432283837,12.759239063397382,0,0.2916666666666667,1,40.0
2,17,52.59290025832012,12.39112334375601,1,0.08333333333333333,0,21.85929002583201
5,19,2.2550928121797065,27.988765572912076,0,0.20833333333333334,0,14.22550928121797
25,21,80.12713511941139,51.4867454058199,1,0.6666666666666666,1,40.0
1,7,48.82030479050145,48.892368408481616,0,0.9166666666666666,0,15.682030479050146
22,18,0.737906991812497,62.111689282333415,0,0.2916666666666667,1,32.673790699181254
1,0,32.4703799146783,88.0517384798917,0,0.9166666666666666,0,14.04703799146783
15,1,72.27864407298246,61.93869368838197,0,0.3333333333333333,1,34.22786440729824
23,4,29.98071936744791,19.957686584993006,0,0.0,0,31.398071936744792
18,18,23.142072187892154,77.10870258675949,1,0.5,0,31.714207218789213
13,10,22.61417221935171,2.869046400118828,0,0.4166666666666667,0,22.66141722193517
15,20,39.63471305776443,57.10559801710644,0,0.08333333333333333,0,25.963471305776444
4,8,38.4837044259344,1.3043569782055453,1,0.3333333333333333,1,27.048370442593438
17,25,53.00460796962811,58.956483882786,0,0.9583333333333334,0,28.90046079696281
3,21,79.22285316829652,15.337393953982513,0,0.7916666666666666,0,20.322285316829653
22,23,0.3103531476891641,9.841080268041466,0,0.8333333333333334,0,27.63103531476892
20,18,81.50174029625937,81.21825710506236,1,0.6666666666666666,1,40.0
14,25,36.50884037793836,0.9231699843893459,0,0.2916666666666667,1,29.85088403779384
18,25,18.48673121598967,43.42018681961661,1,0.7916666666666666,0,31.248673121598966
18,25,38.47664522019622,21.13139988847141,0,0.8333333333333334,0,28.24766452201962
24,12,34.00590545702592,87.88427094366504,1,0.125,0,37.600590545702595
7,2,18.714381404142475,86.00508889342879,1,0.16666666666666666,0,22.47143814041425
20,5,10.519002878863596,43.359499982249005,1,0.08333333333333333,0,32.051900287886355
15,2,80.50641372478755,36.477635949460755,0,0.9166666666666666,0,30.050641372478758
7,3,31.648434625063846,87.50672680687495,1,0.8333333333333334,0,23.764843462506384
13,21,27.32214997510797,85.04089506192722,0,0.041666666666666664,0,23.132214997510797
13,10,10.071135830227266,50.95868646919441,1,0.25,0,26.407113583022724
2,5,31.700656300374394,85.14722309939947,0,0.4166666666666667,0,14.77006563003744
2,13,65.79016463685791,64.53765538938605,0,0.5,0,18.17901646368579
20,20,11.396340572616985,49.49333025689213,0,0.625,0,27.1396340572617
6,21,32.919915510478276,0.8375497702747525,1,0.5,0,23.09199155104783
1,0,34.08242735550942,4.518567481557627,1,0.6666666666666666,1,24.208242735550943
8,24,78.39818970650795,25.7907170287579,0,0.25,0,24.239818970650795
20,13,10.850191569409834,66.87753419690337,1,0.20833333333333334,0,32.08501915694099
14,8,5.950592223383294,67.94108048502892,1,0.6666666666666666,1,31.79505922233833
24,7,50.505830107411555,7.363416293835169,0,0.08333333333333333,0,34.25058301074116
15,0,3.654918352343498,80.6906062435772,0,0.9583333333333334,0,22.36549183523435
22,3,33.78805604832929,44.2074876987091,0,0.7083333333333334,1,35.97880560483293
9,24,15.837386982781993,5.60661016803968,0,0.625,0,18.7837386982782
6,19,76.58094137704099,36.79512882072179,0,0.875,0,22.4580941377041
23,7,21.23988947888546,43.89560831707137,1,0.4166666666666667,0,35.52398894788855
16,24,53.32060744349872,56.64825528262794,0,0.625,0,28.13206074434987
1,21,61.179278985420225,30.208394931695594,0,0.8333333333333334,0,16.917927898542025
24,0,69.29166047053711,29.82157156486166,0,0.9583333333333334,0,36.129166047053715
15,21,48.09773585639402,81.37960063797368,1,0.6666666666666666,1,36.809773585639405
16,9,67.87696561132994,63.289519932263204,0,0.7083333333333334,1,34.587696561132994
2,19,38.33059132768388,1.5709047755533523,1,0.0,0,20.43305913276839
0,7,3.8515588480595273,29.625948088301083,1,0.625,0,15.385155884805952
19,21,74.49350086510151,87.20980475337666,0,0.625,0,32.649350086510154
23,8,85.72671360621881,47.36070837501279,1,0.5,0,40.0
13,16,80.68639501109567,19.64736832725569,1,0.4583333333333333,0,33.468639501109564
11,19,15.735960945224528,59.106895634643195,1,0.2916666666666667,1,30.373596094522455
1,3,51.97756560419445,31.007330072126717,1,0.7083333333333334,1,25.997756560419447
23,17,65.67610611334337,34.931581948935104,1,0.5833333333333334,0,39.96761061133434
15,0,56.93115067121722,63.55223365826228,1,0.0,0,32.693115067121724
25,23,52.6051371388487,33.31968268424782,1,0.5416666666666666,0,40.0
1,1,89.30035832468421,27.08152869935583,0,0.3333333333333333,1,24.730035832468424
24,15,75.71411681136958,30.249008598861177,0,0.75,1,40.0
18,1,1.1591259600448933,87.07032203110813,1,0.7083333333333334,1,34.51591259600448
4,20,58.61492429751236,82.02363647132337,1,0.5416666666666666,0,24.061492429751237
22,17,49.97324971356078,60.43534241030881,0,0.16666666666666666,0,32.59732497135608
12,19,74.24386918023558,70.28937360788248,0,0.2916666666666667,1,32.02438691802356
13,0,88.95761899226467,45.51496518841926,0,0.2916666666666667,1,34.29576189922646
23,10,65.44440227740122,10.928947590676714,0,0.7083333333333334,1,39.944440227740124
8,20,43.59150330885933,29.28515014088257,1,0.875,0,25.75915033088593
21,25,77.39013166166268,11.260194198190044,1,0.4166666666666667,0,39.53901316616627
10,3,82.27465834407644,66.01543351353014,0,0.16666666666666666,0,26.227465834407646
9,19,62.76155745488862,35.92024114274642,0,0.25,0,23.47615574548886
13,10,65.09523183025931,82.44495290249218,0,0.0,0,26.90952318302593
17,19,67.32229428439682,63.09240572646522,1,0.7083333333333334,1,40.0
13,24,72.3735645521872,40.16861658925755,0,0.0,0,27.63735645521872
13,5,39.400608638212994,68.60741336723068,1,0.5833333333333334,0,29.3400608638213
21,8,38.08177669153541,0.956068524984065,0,0.4166666666666667,0,30.60817766915354
15,4,36.56784347251564,80.72862791878896,1,0.9583333333333334,0,30.656784347251566
3,3,84.00267580675255,61.42057457691884,0,0.125,0,20.800267580675253
0,16,10.190760223034074,9.47941402601608,0,0.2916666666666667,1,16.01907602230341
3,3,7.864658561917858,12.55293659522873,0,0.25,0,13.186465856191786
17,9,78.59103192143232,72.00364992629858,1,0.75,1,40.0
5,19,52.79220136506287,24.008634066592208,0,0.0,0,19.27922013650629
22,10,62.69347536070614,50.72075933183998,0,0.5833333333333334,0,33.86934753607061
11,2,42.73796469784842,32.73731591617383,0,0.08333333333333333,0,23.073796469784842
6,23,42.891708434646596,70.02918440257595,0,0.9166666666666666,0,19.08917084346466
14,16,2.2616283715926833,82.36136847068549,0,0.25,0,21.42616283715927
2,12,2.7159325232139886,33.41528558163028,1,0.2916666666666667,1,21.871593252321397
1,3,29.086042072989084,20.619519491553753,1,0.75,1,23.70860420729891
25,12,56.05783561225377,31.572775025317043,0,0.2916666666666667,1,40.0
3,19,53.066171369750116,50.177800510661434,0,0.375,1,22.706617136975012
19,19,40.638174506334245,33.363097881865244,1,0.2916666666666667,1,39.263817450633425
11,21,66.46905937613016,89.25878013665616,1,0.5,0,30.446905937613018
24,19,71.84184325533941,1.3088594776104479,0,0.9166666666666666,0,36.384184325533944
12,20,62.52040551476233,32.611611799821745,1,0.08333333333333333,0,30.852040551476236
17,3,85.332501580005,56.333772729011294,1,0.9583333333333334,0,37.1332501580005
5,17,65.57119976495161,58.018531109770805,0,0.4583333333333333,0,20.557119976495162
13,11,12.149332422679937,22.131751280621685,0,0.75,1,26.61493324226799
17,15,69.7619575794345,11.86809558478398,1,0.2916666666666667,1,40.0
16,18,24.43779821591092,4.3106348834728525,1,0.625,0,30.243779821591094
1,18,57.38920819865277,13.067611368664636,1,0.125,0,21.53892081986528
1,0,78.21860737769602,6.939844797916816,0,0.9583333333333334,0,18.6218607377696
4,18,45.38325527487908,29.745892621601424,1,0.9583333333333334,0,22.73832552748791
21,4,60.286846455624634,73.44453510885886,1,0.9166666666666666,0,37.82868464556246
25,22,30.497041188633126,24.609580748158372,1,0.08333333333333333,0,38.04970411886331
1,12,88.81610949100332,48.87023145571262,1,0.75,1,29.68161094910033
6,19,6.694553963067866,10.982169802410915,1,0.5833333333333334,0,20.46945539630679
19,7,70.41374172928857,69.91058065166177,1,0.5,0,37.24137417292886
18,21,49.574878475786726,3.834704689784693,1,0.16666666666666666,0,34.35748784757867
16,21,15.755042939311473,5.2452394882388385,0,0.2916666666666667,1,29.375504293931147
17,22,49.076208524330156,72.08023234299401,1,0.625,0,33.50762085243302
16,3,31.845153561828134,29.86049330219042,1,0.08333333333333333,0,30.984515356182815
2,3,57.09616713613327,43.1589015446988,0,0.625,0,17.309616713613327
9,24,7.958141509386415,40.60766556812087,1,0.6666666666666666,1,27.995814150938642
4,22,53.15802467681627,73.80913880853487,0,0.041666666666666664,0,18.515802467681628
20,1,27.8599241757444,89.75138116974722,1,0.2916666666666667,1,38.78599241757444
14,16,56.06320238242322,74.48919588949263,1,0.25,0,31.806320238242325
13,16,54.08847020915271,6.533778000297529,0,0.8333333333333334,0,25.80884702091527
13,9,18.614674257602292,13.348230527515122,1,0.4583333333333333,0,27.261467425760227
3,4,33.05049931586016,61.25253161441868,1,0.125,0,20.705049931586018
25,24,18.566402964595188,32.68519210825663,0,0.20833333333333334,0,31.856640296459517
12,8,86.07171889958914,65.94438056203548,0,0.4583333333333333,0,28.207171889958914
23,21,2.1281928823470766,42.3837118514249,0,0.9166666666666666,0,28.61281928823471
19,6,77.21088051937136,71.30958241307337,0,0.25,0,32.92108805193714
0,15,53.676611452910855,32.11773123872868,1,0.08333333333333333,0,20.367661145291088
2,3,63.14874605857321,65.2101927075881,0,0.125,0,17.91487460585732
7,13,74.86238695072372,71.55307387993153,0,0.9583333333333334,0,23.086238695072375
14,6,0.7360016598267316,58.268802736074,0,0.0,0,21.273600165982675
12,5,4.788397254666695,31.904642498006936,0,0.4583333333333333,0,20.078839725466672
13,21,1.2358676409496239,36.63486788619639,1,0.4166666666666667,0,25.52358676409496
10,23,77.03557418298517,38.23703887724797,1,0.5416666666666666,0,30.703557418298516
22,10,11.168183814974643,60.510411751951715,0,0.7916666666666666,0,28.716818381497465
23,17,86.54891057217247,57.14930115183948,0,0.125,0,37.05489105721725
9,2,22.806415072241204,17.165070480664305,0,0.3333333333333333,1,24.48064150722412
0,18,71.15802044340255,72.71111657802629,0,0.125,0,17.115802044340256
21,9,88.9633712046302,17.34037550711577,0,0.9583333333333334,0,35.69633712046302
10,18,57.10939203452521,59.394826889323596,0,0.75,1,28.710939203452522
22,25,9.27652282842628,73.52912685185707,1,0.625,0,33.52765228284263
11,4,73.60223997004829,37.30751916586588,1,0.5416666666666666,0,31.16022399700483
21,3,5.492738114326087,21.776275562034762,1,0.4166666666666667,0,32.34927381143261
17,9,36.420899420050816,66.50615082869571,1,0.0,0,32.24208994200508
0,23,51.13984400717173,21.290054420669808,1,0.2916666666666667,1,25.11398440071717
21,4,79.57851389146596,42.52994952223639,0,0.7083333333333334,1,39.757851389146595
25,8,74.20057456753509,89.8907979000832,1,0.7083333333333334,1,40.0
4,2,89.07688251736876,58.30290844956732,1,0.4166666666666667,0,27.107688251736874
12,6,21.987337498746367,7.3980016093922245,1,0.5416666666666666,0,26.79873374987464
24,5,57.3976180838829,15.82610867882599,0,0.3333333333333333,1,39.93976180838829
21,8,65.10089635292294,68.87009207944863,1,0.20833333333333334,0,38.31008963529229
3,10,42.15128963498287,11.829078506678833,1,0.7083333333333334,1,26.615128963498286
7,20,25.797862529484863,59.41953491781844,1,0.9166666666666666,0,23.17978625294849
10,19,20.807046645120515,2.539557863198353,1,0.9583333333333334,0,25.08070466451205
20,10,80.26826151381078,48.96296881620867,0,0.4583333333333333,0,34.02682615138108
2,9,9.603743900077989,76.18066904538543,1,0.125,0,17.560374390007798
4,16,54.60530411969602,52.69470781648577,1,0.20833333333333334,0,23.660530411969603
15,14,22.24117431917166,57.15703497525474,0,0.7916666666666666,0,24.224117431917165
5,12,1.8998794323771817,68.14207987444914,0,0.875,0,14.189987943237718
22,24,22.250255132775187,34.59602963947698,1,0.7916666666666666,0,34.825025513277524
21,15,5.634986206930249,51.506682001682044,1,0.125,0,32.36349862069302
6,14,10.430031952483603,67.35149712072035,0,0.16666666666666666,0,15.843003195248361
15,6,6.4844113732568704,38.52396713796656,0,0.20833333333333334,0,22.648441137325687
13,11,89.93523934066924,33.67093778905911,1,0.9583333333333334,0,34.39352393406692
